,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,
416,-0.002999142,0.000711551,-0.019438643,0.060137236,-4.91E-18,-0.006674826,-0.004152528,0.021743428,-0.00401907,0.021023846,-0.002591699,0.00015724,0.003361499,-4.85E-05,-0.041917625,0.010340979,0.010960275,0.012750267,-0.046948735,0.022084574,416
417,-0.006026606,0.000783871,-0.022918896,0.069823602,7.22E-18,-0.006486305,-0.004360396,0.028083593,-0.005612842,0.026050382,-0.000631926,-0.000554434,-0.005739242,0.009831536,-0.064032274,0.014473041,-0.006776326,-0.029593135,0.032026153,-0.028458744,417
418,-0.002108201,0.000474394,-0.014871537,0.044950052,-2.08E-16,-0.00550432,0.000313394,0.016736301,0.001834713,0.02073463,-0.001618391,0.000369138,0.003928203,0.00926573,-0.022440478,0.015487796,0.005388034,-0.001818493,-0.006287993,0.028422507,418
419,-0.003089236,0.000863388,-0.0285142,0.080546031,1.09E-17,-0.005350114,0.003208723,0.044413752,0.004575726,0.044156876,0.006381807,-0.001690807,-0.006616973,0.041637557,0.149660816,-0.026023588,0.002225598,0.029716611,-0.052909677,-0.018966828,419
420,-2.12E-05,3.12E-05,-0.000291959,0.000808856,-1.72E-17,-0.000223968,-0.000290398,-0.000872552,-0.0004378,-0.001118268,-0.000185624,3.28E-05,-0.000241828,-5.70E-05,-0.000142508,-0.000440606,-0.000187008,-0.000617019,3.25E-05,-0.000263482,420
421,-0.00051019,0.000243385,-0.00618294,0.018645438,2.26E-17,-0.00304859,0.003740221,0.003410885,-0.00249301,0.005340469,-0.003382599,0.000671088,0.006768182,-0.009108385,-0.000368491,0.000715789,0.013119505,0.027503545,-0.06356445,0.041343013,421
422,-0.006450668,0.000614359,-0.014384849,0.039509344,-7.06E-17,-0.004018724,0.000808092,0.0085995,0.000821801,0.003352483,0.002643066,-0.000360302,0.003053905,0.024560184,0.07539688,-0.025908058,-0.012758197,0.111430616,0.091992626,0.009814689,422
423,-0.000453886,0.000894768,-0.007402672,0.014132827,2.48E-17,-0.006964827,0.047699155,-0.004016808,0.074115336,-0.042368284,0.156561394,-0.032773331,0.012519407,-0.008399133,-0.011340751,0.004662727,-0.011409748,0.007063566,-0.008208811,-0.010586782,423
424,-0.000796576,0.000290234,-0.00930214,0.025030452,-4.88E-17,-0.003374305,0.002402136,0.014435807,0.002252004,0.013958087,0.004603431,-0.001077046,-0.002951881,0.019273804,0.078621041,-0.015136764,-0.00289985,-0.00632696,0.010700495,-0.014184754,424
425,-0.005400123,0.000650242,-0.020749349,0.062043457,-1.43E-16,0.017893288,-0.004061215,0.020088838,-0.006292886,0.020627235,-0.001638399,-0.00032799,-0.006021047,0.006913081,-0.060327957,0.012095132,-0.012665028,0.023960673,0.035495406,-0.042311745,425
426,-0.00038829,3.77E-05,-0.001107611,0.003379496,-1.41E-16,-0.000168269,0.000377272,0.001544802,0.000680558,0.001101244,0.00158795,-0.000350326,-6.38E-05,0.001337378,-0.000340435,0.000135856,-0.000847572,-0.001594168,0.003381254,-0.003144843,426
427,-0.000265134,0.001599755,-0.001271943,0.003754224,-6.83E-17,-0.000662478,0.000652958,0.000173779,-0.000428624,-0.000252062,0.000199351,-5.75E-05,-0.000324795,0.001143556,-0.000379651,-0.000343521,-0.000381647,-0.000213226,-0.000212262,-0.000609293,427
428,-0.003678705,0.000738431,-0.022474527,0.069175163,4.58E-17,-0.003739615,-0.003554495,0.030747731,-0.002561469,0.029831067,-0.001789797,-9.06E-05,-0.003524567,0.014133674,-0.033215293,0.009876132,0.003559175,0.016640771,-0.038464266,-0.006055274,428
429,-0.000338844,0.000164209,-0.004050785,0.012602644,-9.30E-17,-0.002029468,-0.001181125,0.002982763,-0.000968429,0.003506434,-0.001588822,0.000304244,0.005315601,-0.007977432,-0.002369563,0.001020678,0.010926523,0.020589707,-0.051016681,0.030203785,429
430,-0.002391488,-2.15E-07,-0.000115088,0.000453201,-5.58E-17,0.000227675,-4.67E-05,0.000193266,-7.93E-05,0.000226437,-2.97E-05,-1.63E-06,-7.16E-05,0.000178366,-0.00068313,0.000161722,-8.39E-05,-0.000368072,0.000340844,-0.000483307,430
431,-0.000596215,0.000342531,-0.006673083,0.02046259,1.01E-16,-0.003948359,-0.002249587,0.002660813,-0.002304471,0.002347061,-0.002127096,0.000396763,0.00725997,-0.007505964,-0.002881982,0.000294661,0.012465267,0.019524059,-0.060963259,0.046196144,431
432,-0.001869159,0.000918685,-0.00840581,0.022148725,-1.70E-16,-0.00772005,-0.005980762,-0.014006017,-0.008423183,-0.019999643,-0.003893182,0.000738195,-0.004407896,-0.0012334,-0.008382932,-0.004405226,-0.003688811,-0.003737724,0.006275109,-0.005179841,432
433,-0.000512913,0.001270203,-0.005758618,0.015355048,-2.82E-17,-0.006904839,-0.005015708,-0.015915163,-0.005730688,-0.01641466,-0.004213556,0.001146382,0.038980602,0.00011966,0.000618248,-0.009235828,-0.001098088,-0.007361433,-0.004801644,0.003742602,433
434,-0.00016871,0.000133114,-0.002173783,0.004697232,8.68E-17,-0.001231825,1.92E-05,0.000427423,0.002730599,-0.001418915,-0.002275632,0.000908487,-0.00060602,0.001713702,0.00261079,-0.000945867,-0.00078041,-0.00103158,6.92E-05,0.001640056,434
435,-0.002181921,0.001400623,-0.012856139,0.034469411,3.38E-17,-0.011775424,-0.00958962,-0.023722297,-0.01344282,-0.034206841,-0.007125777,0.001488645,-0.003819939,0.00145986,-0.009592207,-0.012877767,-0.00924461,0.060491927,0.047945912,0.005393297,435
436,-0.000115688,1.00E-04,-0.001118175,0.003067455,-7.14E-17,-0.000739575,0.002126798,0.001158978,0.003468449,-0.00067154,0.008050104,-0.001730245,0.000591163,0.00087676,0.006182615,-0.00110309,-0.000137811,0.001340071,-0.002505848,-0.00104523,436
437,-0.000780863,0.000182981,-0.005382071,0.015958997,-3.18E-17,-0.001683693,5.86E-06,0.006691653,-0.000343587,0.006317722,-0.000574535,6.65E-05,-0.000124095,0.001409029,-0.01291657,0.003058454,0.001896935,0.001510439,-0.004607415,0.003108975,437
438,-0.003065819,6.14E-05,-0.000928185,0.002813709,-1.21E-16,-0.000602378,-0.000590945,-0.000618159,-0.000801989,-0.001191916,-0.000390345,6.04E-05,-0.000504434,0.000405763,-0.001660797,-0.000202859,-5.51E-05,-0.000514347,-0.001674696,-0.00090784,438
439,-0.004060728,0.00060219,-0.025288937,0.045694652,-5.89E-18,-0.003263864,-0.00236333,0.019611181,-0.001606916,0.017742699,-0.002623517,0.000458021,-0.003728977,0.007569077,-0.045189197,0.010275209,-0.00683332,0.004055035,0.007812496,-0.021795173,439
440,-0.007500077,0.000439935,-0.009088215,0.022642307,1.75E-16,0.001549745,0.012822418,0.001425876,0.005981272,0.000561885,-0.005926675,0.002217279,0.00045698,0.006467724,-0.007513691,0.00222457,-0.008302577,0.001273457,0.024065881,-0.007759088,440
441,-0.003367288,0.000600085,-0.018981362,0.057936093,5.12E-17,-0.00394531,-0.002588212,0.026990104,0.000328246,0.025638391,-0.001981244,0.000300914,-0.000811649,0.012972634,-0.026860362,0.008093395,0.009119914,0.024866014,-0.049081708,0.01112599,441
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
443,-0.001193906,0.000305135,-0.008201706,0.025648513,-1.33E-16,-0.003070114,-0.0014621,0.010629719,-0.000729884,0.010012022,-8.91E-05,-9.61E-05,0.00266408,0.005308371,-0.0232885,0.005621586,0.003752302,-0.001189755,-0.009696243,0.02197591,443
444,-0.000510868,0.000213645,-0.004218061,0.013155261,-2.66E-16,-0.002094779,-0.000333704,0.003788063,0.000571525,0.003326456,0.00176725,-0.000435635,0.005470299,0.001553901,-0.010911337,0.00308776,0.002453538,-0.00262852,-0.011243098,0.033590655,444
445,-0.001078062,0.003372265,-0.011396797,0.031017357,6.47E-17,-0.005029257,0.003389672,0.013653944,0.003883693,0.01078896,0.00954331,-0.002125462,-0.002824141,0.021082816,0.081217274,-0.016620737,-0.003532535,-0.006459298,0.009214473,-0.012401989,445
446,-5.20E-05,1.63E-05,-0.00052833,0.001730293,7.99E-17,0.003780741,4.09E-05,-0.000262542,-4.77E-05,2.80E-05,-8.79E-05,1.72E-05,-6.64E-05,0.000315114,0.00020815,-2.98E-05,-3.77E-05,-0.000608741,-0.000277795,-0.000180626,446
447,-0.002741137,0.000395937,-0.012064918,0.036764482,1.95E-17,-0.00238552,-0.002057459,0.015873874,-0.002067787,0.015196099,-0.000748097,-0.000150134,-0.002593202,0.005924742,-0.023244886,0.006039018,-0.000783073,-0.00099644,-0.007030593,-0.009862977,447
448,-0.000727488,0.000233858,-0.006259287,0.018822765,-4.36E-17,-0.002479505,0.00142228,0.004871793,0.00235083,0.007938226,0.001653845,-0.000292559,0.00584772,0.004069226,-0.000456094,0.008043465,0.002564898,-0.028897825,0.01465184,0.103145172,448
449,-0.193805863,-0.000213827,0.001759996,-0.002763678,5.92E-17,0.003846033,0.002279311,-0.000780502,0.003287435,-0.001230897,0.003233526,-0.00048074,0.003495016,0.004762823,0.011492146,-0.002891374,-0.001690899,0.006556972,0.007517075,0.002508116,449
450,-0.001604649,0.000451988,-0.009650625,0.028818454,2.30E-16,-0.004459899,-0.002887984,0.004079109,-0.001709663,0.000740569,-0.003512236,0.000948524,0.011222435,0.009290252,-0.014249991,-0.005991414,-0.005851885,0.094007113,0.060610275,0.021455556,450
451,-0.000426501,0.000109935,-0.002681334,0.008410204,-1.17E-16,0.002119916,-0.0005275,0.00139098,-0.000761567,0.000850908,0.00057139,-0.000219114,-0.000578826,0.001537563,-0.006783729,0.000936421,-0.001191558,-0.004998025,0.004458239,-0.003590833,451
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452
453,-9.78E-05,1.22E-05,-0.000447992,0.00143146,8.19E-17,0.000208713,-6.21E-05,0.000581623,-0.00011632,0.000575711,0.000136703,-5.19E-05,-0.000166776,0.000243066,-0.001814007,0.000467291,-0.000412122,-0.00375557,0.003598123,0.004825027,453
454,-0.000252041,0.000190294,-0.002660515,0.007291815,2.21E-16,-0.000804245,0.000430467,0.002918282,0.001952487,0.001898535,0.001720199,-0.000295292,0.000481354,0.002538797,0.000143266,0.000229705,-0.000981573,0.004916516,0.001155779,-0.000597891,454
455,-0.001770781,0.001484122,-0.013695621,0.037179045,1.31E-17,-0.012651592,-0.009837762,-0.022629198,-0.013550383,-0.033002918,-0.006389449,0.001304738,-0.002443904,0.002806936,-0.008888748,-0.01300213,-0.006190418,0.070201029,0.045203774,0.01672679,455
456,-0.00209266,0.00060482,-0.01515979,0.045496828,1.13E-16,-0.005300718,-0.001689999,0.020633873,0.00203655,0.018456523,-0.001445586,0.000382446,0.000794885,0.013450648,-0.027233225,0.006893647,0.002886169,0.009863664,-0.000910274,0.004647038,456
457,-0.000226411,5.52E-05,-0.001056516,0.003271234,1.01E-16,0.000131437,-0.000162625,0.000642184,-4.57E-05,0.00069742,0.000154963,-5.26E-05,-4.12E-05,0.001124308,-0.001645112,0.000964462,-0.000483427,0.000964231,0.002742928,0.001907124,457
458,-0.000234645,0.000168074,-0.003108374,0.00719503,1.47E-17,-0.001708657,9.27E-05,0.000753298,0.002266137,-0.001037146,-0.002401553,0.000910996,-0.0001348,0.002099672,0.005201678,-0.001530451,-0.000265306,0.002400521,-0.002410537,0.005968985,458
459,-7.82E-05,1.57E-05,-0.000739705,0.001570126,-2.07E-17,-2.53E-05,0.000855934,0.000566452,2.71E-05,0.000671095,-0.000481837,0.000110645,-9.58E-05,0.000326573,-0.001622139,0.000359209,-0.00013671,-0.00023577,-0.000291303,0.000216894,459
460,-0.00171128,0.003887592,-0.022964288,0.05533164,-1.24E-17,-0.032387462,-0.025418003,-0.085133531,-0.037384883,-0.110974801,-0.015386131,0.003050433,-0.017541411,-0.010455772,0.010769748,-0.030532029,-0.006497138,-0.022112789,-0.017473149,-0.007331881,460
461,-0.000654874,0.000319166,-0.006205494,0.016605398,2.79E-17,-0.003035247,-0.000229116,0.002449078,0.004231207,0.004692157,0.000448775,-0.001279681,0.004353311,0.004724888,-0.000799475,0.008407982,-0.000578944,0.007865825,-0.002085373,0.007259428,461
462,-0.007236114,0.000334423,-0.006238888,0.017271406,-2.97E-17,0.001329404,0.00154992,0.003402458,0.002093216,0.001526139,0.001277969,-0.000144231,0.002085427,0.006283911,0.001042179,-0.001432698,-0.003124881,0.01297237,0.005781827,-5.61E-05,462
463,-0.001620428,0.000457496,-0.015268372,0.043264047,-7.64E-17,-0.002900662,0.0017437,0.024165343,0.002496637,0.024104656,0.003497182,-0.000927565,-0.003633458,0.022970435,0.08331971,-0.014510008,0.001250762,0.016829185,-0.029992114,-0.010830309,463
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
465,-0.001345401,0.00028333,-0.009259746,0.026265719,1.18E-16,-0.003304519,0.000851447,0.010001348,0.003608731,0.011002463,-0.001957372,0.00075249,0.00171405,0.006082224,-0.008098456,0.00723082,0.009929195,-0.00248619,0.000378155,0.012229235,465
466,-0.064335609,0.001435408,-0.014696603,0.041729093,6.71E-17,-0.013025414,-0.010091735,-0.019249939,-0.014362871,-0.029214182,-0.005712683,0.001002246,-0.003471741,0.003833222,-0.017671012,-0.010275062,-0.007452587,0.062022632,0.047403553,0.007818144,466
467,-0.006026606,0.000783871,-0.022918896,0.069823602,7.22E-18,-0.006486305,-0.004360396,0.028083593,-0.005612842,0.026050382,-0.000631926,-0.000554434,-0.005739242,0.009831536,-0.064032274,0.014473041,-0.006776326,-0.029593135,0.032026153,-0.028458744,467
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
469,-0.001285748,0.000357645,-0.009042357,0.02724712,2.14E-16,-0.003179147,-0.000564852,0.011843804,0.001997866,0.010259711,0.001260842,-0.000279703,0.001240097,0.007529044,-0.018224094,0.005019931,0.001310386,0.002715259,0.001225357,0.012249639,469
470,-0.001621447,0.000465165,-0.012460198,0.038120891,-3.88E-17,-0.003024691,0.000256956,0.014491041,0.002682182,0.0111212,0.009039211,-0.002118703,-0.000861335,0.012492299,-0.013607779,0.004629752,0.004879928,-0.046531918,0.035202543,0.143927277,470
471,-0.003863868,0.000545908,-0.015492747,0.047295538,-1.32E-16,-0.003645466,-0.003008945,0.017782399,-0.003936846,0.016066492,1.11E-05,-0.000485311,-0.003866449,0.006776365,-0.043082198,0.009295009,-0.004858882,-0.021105552,0.021971222,-0.01940117,471
472,-7.23E-05,9.39E-06,-0.000323728,0.000992226,9.46E-17,-8.27E-05,2.13E-05,0.000531707,1.97E-05,0.00051754,0.000103342,-2.84E-05,-6.07E-05,0.000686349,0.001461935,-0.000288099,-0.000330502,-0.000623533,0.001389962,-0.001394364,472
473,-0.001709764,0.003915232,-0.023740224,0.057175707,8.53E-18,-0.034363163,-0.026955597,-0.091405694,-0.038920032,-0.12105573,-0.018203602,0.003894822,-0.019844249,-0.01211895,0.013082487,-0.039436266,-0.009109182,-0.037726023,-0.031247562,-0.017766855,473
474,-0.001148149,0.000303752,-0.008061659,0.024291754,9.66E-17,-0.002744441,-0.000451849,0.008750465,0.000633585,0.010312895,-0.001906103,0.000450838,0.006891448,0.006360583,-0.012307338,0.005612281,-0.001936136,0.002286111,0.005425447,0.001257243,474
475,-0.000908903,0.000192742,-0.006832924,0.020991233,-1.88E-16,0.000523163,-0.0007172,0.011123841,0.000266136,0.011542224,-0.000949739,9.55E-05,-0.000689211,0.004678162,0.005575998,0.000611381,0.00451245,0.026358479,-0.046265751,0.004671475,475
476,-0.000439622,0.000432885,-0.208809654,-0.081286965,1.22E-17,0.005698908,-0.007074033,-0.000219984,-0.042907894,0.01801551,0.022513063,-0.008835824,0.003080372,-0.000164022,-0.004000069,0.002436985,-0.003189352,0.002159412,-0.001211646,0.002227965,476
477,-0.010153251,0.000264202,-0.005270816,0.014848212,-1.58E-16,0.005113679,0.002091605,0.002569536,0.00435545,0.000540958,0.002840547,-0.000270959,0.003492609,0.007231409,0.005556845,-0.002428839,-0.004225157,0.013380868,0.015237744,-0.001729363,477
478,-0.000708368,0.000107181,-0.020071675,0.001183122,-4.65E-17,-0.001665709,0.012850398,0.007435943,0.08008073,-0.020671463,-0.046254541,0.019086097,-0.003013867,-0.001975815,-0.000835155,-0.000103341,-0.005610273,-0.000261001,-0.002468292,0.000418736,478
479,-0.000688086,0.000834008,-0.010615598,0.020613957,-1.01E-16,-0.005576237,0.035904797,-0.000486057,0.05598901,-0.03065215,0.121695547,-0.025598262,0.00830499,-0.001034065,-0.004391136,0.002983366,-0.007233686,-0.033223656,0.02635487,0.097352193,479
480,-0.000808652,0.000206947,-0.007609097,0.017666896,1.12E-16,-0.00066114,-0.000945732,0.006671941,0.000355431,0.00892703,-0.000928605,-0.000596107,0.001008979,0.003917957,0.005535587,0.004053263,0.003118558,0.016408176,-0.029620303,0.003989776,480
481,-0.001414096,0.000354926,-0.010771394,0.031446205,-1.16E-16,-0.000824848,-0.00167708,0.011130823,0.001497042,0.015432177,-0.002414941,-0.001011589,0.002064556,0.006182095,0.008141501,0.008541356,0.005446505,0.032588299,-0.057801835,0.007324322,481
482,-0.003725026,0.000488556,-0.014369501,0.043859959,-1.17E-17,-0.004071471,-0.00275592,0.017733951,-0.003549083,0.016460918,-0.000387873,-0.000354068,-0.003638212,0.006304679,-0.041054297,0.009263921,-0.004410068,-0.019305347,0.021077174,-0.017855154,482
483,-0.002951945,0.000315824,-0.008892692,0.026660744,8.87E-17,-0.001556268,-0.001706601,0.00871884,-0.00254321,0.007897726,0.000133619,-0.000311329,0.002038823,0.002595747,-0.022712293,0.003651161,-0.005546685,-0.015149818,0.022451687,-0.014949677,483
484,-0.001232128,0.003396181,-0.013099107,0.03564691,2.18E-16,-0.00564913,0.003329016,0.015858336,0.005148672,0.012539651,0.008570567,-0.001799367,-0.00218115,0.022982815,0.078128443,-0.015852683,-0.004003975,-0.002419023,0.011795574,-0.012122834,484
485,-0.000373707,9.20E-05,-0.002818022,0.008528767,-2.67E-16,-0.001149,-2.04E-05,0.004000773,-0.000270483,0.003680599,0.000719951,-0.000227182,-0.001269409,0.004407414,0.009593851,-0.002017617,0.002910879,-0.006588721,0.009452158,-0.010656594,485
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486
487,-0.000433884,0.000907276,-0.007358199,0.01412413,-6.13E-17,-0.007200856,0.048860809,-0.004241831,0.075615575,-0.043464711,0.161254603,-0.033827879,0.012866511,-0.008710344,-0.011488689,0.004735991,-0.011843807,0.007520891,-0.008410377,-0.012199297,487
488,-0.00096867,0.000342203,-0.010895934,0.02964498,7.56E-17,-0.004503549,0.003445145,0.01217363,0.003601552,0.015763515,0.002126605,-0.000385663,0.001321893,0.015746388,0.063249513,-0.004261846,-0.000644636,-0.007334158,0.007730792,0.015232795,488
489,-0.000887626,0.000286601,-0.005132528,0.015979172,-3.74E-17,-0.005658409,-0.005438307,-0.016147834,-0.002713118,-0.005481392,-0.011654401,0.003585328,0.140311461,0.006258316,-0.002505529,-0.023136548,-0.008719833,0.078137195,0.063997468,0.011193313,489
490,-0.002707425,0.000551752,-0.017224054,0.053320955,8.47E-18,-0.001963234,-0.002781873,0.024538625,-0.002303844,0.024613104,-0.002082044,1.94E-05,-0.003166665,0.010775733,-0.021773997,0.007799613,0.002003746,0.021918166,-0.048238005,-0.01041898,490
491,-0.00290413,0.000445854,-0.083414514,-0.00779593,3.15E-18,-0.000638587,-0.003393938,0.006385042,-0.01760474,0.011144756,0.012187122,-0.004433948,-0.001450064,0.000736862,-0.019609449,0.004025982,-0.004151194,-0.023023354,0.0231768,-0.005152558,491
492,-0.000840401,0.000179284,-0.004871426,0.013393465,-4.86E-17,-0.000522442,-0.000275359,0.004089438,0.000142455,0.003229034,-0.001958432,-0.000265751,-0.000676448,0.002470541,0.000891155,-0.000422028,0.001351039,0.014963006,-0.019799793,0.002392104,492
493,-0.001030194,0.000325866,-0.00813342,0.022582219,1.77E-16,-0.001181973,-0.000216329,0.004791718,-0.001042678,0.002451915,0.000561935,-0.000109488,0.000819755,0.012992973,0.041197628,-0.014215472,-0.006454847,0.062551569,0.049645542,0.006917598,493
494,-0.000204037,8.09E-05,-0.001892075,0.005668805,-1.79E-16,-0.001186893,-1.54E-06,-0.000449792,0.001579505,0.001533088,0.001915797,-0.000418043,0.00292647,-0.002640144,-0.002619071,0.005601493,0.002535533,0.002266411,-0.004832702,0.009825959,494
495,-0.000292167,6.01E-05,-0.001930157,0.006243868,4.91E-16,0.003967005,-0.000300416,0.001225908,-4.98E-06,0.001796097,-0.000276311,8.20E-05,0.005086183,0.001980424,-0.003981122,9.59E-05,-0.000842512,0.000165554,0.007388771,0.007939243,495
496,-0.001585695,0.000308665,-0.008467699,0.02508181,-5.58E-17,-0.00292408,-0.001578888,0.008308543,-0.000204486,0.007389247,-0.00244943,0.000578147,0.001683162,-0.001157039,-0.013379891,0.003311388,0.004863977,0.006604187,-0.025960694,0.010215322,496
497,-0.000203598,3.56E-05,-0.008515933,0.000222047,3.36E-17,-0.000939722,0.007533569,0.004100104,0.050634844,-0.013614945,-0.031708828,0.013404694,-0.00213302,-0.001780511,-0.001027476,-0.000191862,-0.006748731,-0.00308565,0.001185189,-0.000256264,497
498,-0.001325908,0.000297055,-0.007527841,0.023338043,1.82E-16,-0.002287369,-0.001959257,0.007281949,-0.003107012,0.006293204,-0.000881263,-8.50E-05,-0.00306424,0.004208231,-0.022009964,0.004469884,-0.00453322,-0.014074384,0.014512531,-0.017092553,498
499,-0.000520274,0.000763218,-0.007648989,0.017060356,3.06E-17,-0.005434155,0.037152911,-0.00120817,0.057993381,-0.031757086,0.124988169,-0.026280126,0.009210335,-0.003146785,-0.005826375,0.003413446,-0.008078478,-0.018581628,0.014072919,0.060009958,499
500,-0.000928447,0.000383147,-0.013127822,0.010116817,-2.45E-17,-0.003581765,0.007229529,-0.001645835,0.041132609,-0.018743146,-0.011776411,0.006378401,0.002653883,0.000270253,-0.003110916,-0.002368937,-0.008138165,0.059819736,0.034321402,0.015136607,500
501,-4.81E-05,1.98E-05,-0.000538351,0.001621782,-8.68E-17,7.90E-05,-3.73E-05,0.000576109,-9.57E-05,0.000525662,8.98E-05,-3.28E-05,-0.000250941,0.000949692,0.002694507,-0.000584198,-0.000256866,-0.000393968,0.000306979,-0.001382012,501
502,-0.00136928,0.00042203,-0.011847456,0.035249005,-1.75E-17,-0.00499024,-0.001906528,0.011521053,0.000971698,0.011922983,-0.001927925,0.000511904,0.004037005,5.91E-05,-0.004675788,0.005107054,0.01402755,0.01265892,-0.045142858,0.044592805,502
503,-0.001846821,0.00048313,-0.012096691,0.036824366,1.02E-16,-0.00359545,-0.001894136,0.015717683,-0.000729024,0.014658996,-0.001783609,0.000224758,-0.001728298,0.009585512,-0.026401489,0.006994302,-0.003641747,0.000280005,0.003431905,-0.015694377,503
504,-0.00514837,0.002390264,-0.029982002,0.081360365,9.15E-18,-0.019788323,-0.010832983,-0.009330237,-0.017325161,-0.021236563,-0.002681992,-4.34E-05,-0.014133414,0.016325954,0.041239759,-0.018321284,-0.012178565,-0.036963746,0.030096558,-0.03986166,504
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
506,-0.000312026,9.34E-05,-0.002609704,0.006964126,-4.77E-16,-0.001233488,0.00114956,0.002121011,0.003740943,0.000664811,0.003019278,-0.000582825,0.001743645,0.000568172,-0.007406897,0.002974839,4.38E-05,-0.000131903,-0.003375187,0.011691886,506
507,-0.000183681,7.21E-05,-0.001433213,0.004053335,1.87E-17,-0.000665281,0.001171311,0.000735584,0.002333119,-0.000742807,0.00482587,-0.001014666,0.000916863,-0.000706533,-0.003161667,0.000769193,0.001011964,0.002250532,-0.00764648,0.004254053,507
508,-0.000278897,0.002550873,-0.002296012,0.006637599,7.60E-17,-0.00151289,0.000917463,0.000231765,0.001461044,-0.001804154,0.004503285,-0.000968781,4.25E-05,0.002686986,0.006001995,-0.001986427,-0.00078975,-0.000945235,-0.000452894,0.001196558,508
509,-0.001126263,0.000383392,-0.007683775,0.021888079,-7.26E-17,-0.003556667,0.001859157,0.001348748,-0.001657778,0.003851405,-0.003533291,-0.000121697,0.004962129,-0.00332065,-0.005658882,0.005294303,0.005523093,0.022981867,-0.035082798,0.019806826,509
510,-0.000220346,0.000100526,-0.001918231,0.006025535,1.74E-16,-0.001028098,-0.000458571,0.001302315,-6.74E-05,0.001667372,-0.000521487,0.000161032,0.007853529,0.001292645,-0.003816304,6.03E-05,0.000765275,0.002077368,-0.002324965,0.016465279,510
511,-0.004532867,0.000642406,-0.015764144,0.046718968,-1.02E-16,-0.004587731,0.001530992,0.014152155,-0.005763441,0.013094524,-0.002327203,-9.84E-06,-0.004749904,0.005895477,-0.039228214,0.00755045,-0.009766606,-0.014792922,0.030570757,-0.026377241,511
512,-0.000912207,0.000335665,-0.010994813,0.030566836,9.47E-17,-0.007888279,0.107849426,-0.00663399,-0.024771212,0.022393215,-0.01726505,0.002798058,-0.001975099,0.016182329,0.062326275,-0.007976994,-0.009688258,-0.012763759,0.014919758,-0.010738945,512
513,-0.003383565,0.000707754,-0.022850834,0.070241711,1.85E-17,-0.002852394,-0.003021605,0.033865285,-0.00032568,0.033387684,-0.001893239,7.44E-05,-0.001362665,0.01523598,-0.020291987,0.008101614,0.011354409,0.042320905,-0.07841514,0.012560134,513
514,-0.004644116,0.000611699,-0.018049528,0.055103343,1.66E-16,-0.005075124,-0.003441148,0.022432918,-0.00433973,0.020934464,-0.00059417,-0.000420445,-0.004386226,0.007764515,-0.050271663,0.011537874,-0.004777691,-0.021262442,0.020891527,-0.021279554,514
515,-0.001035762,0.000510119,-0.009442431,0.027278445,3.56E-17,-0.01145359,-0.009920177,-0.061656011,0.015887531,0.036000773,-0.003411289,0.001060451,0.005552222,-0.00357333,0.015921073,0.135622904,0.005202088,0.008374394,-0.007093089,0.004602973,515
516,-0.001029055,0.000224757,-0.0060329,0.018798242,5.21E-17,0.002748252,-0.001296775,0.005542592,-0.002019761,0.005347275,-0.000509653,-8.93E-05,-0.002134194,0.00357829,-0.012686424,0.002867065,-0.002762251,-0.008429456,0.007197435,-0.011487299,516
517,-0.000776143,0.000174861,-0.004460114,0.013715514,9.51E-17,-0.00134151,0.000457431,0.004649376,0.00089725,0.002990126,0.004928401,-0.001191899,-0.000920971,0.00254523,-0.012951712,0.002907237,-0.002332864,-0.007485717,0.008116912,-0.001077043,517
518,-0.00106048,0.000110847,-0.00393735,0.010602867,1.36E-16,-0.001081568,-0.000176326,0.004530583,0.002866686,0.003604572,-0.002557164,0.000936209,0.004843899,0.003105661,-0.003911426,0.000304566,0.001466742,0.008179653,-0.00965188,0.004570422,518
519,-0.000252261,0.000177064,-0.002351814,0.00626167,-6.54E-17,-0.001311948,8.18E-05,0.000154297,0.000614189,0.001925551,8.65E-07,-0.000718682,0.000981857,0.003071026,0.011252585,0.001593583,-0.000604981,-0.000520294,0.001098335,-0.00347852,519
520,-0.000394736,0.000106833,-0.001691878,0.004318235,-2.26E-16,-0.000930211,0.000186126,-0.000573142,0.00016711,-0.001578283,-0.001276938,0.000402582,-0.000376845,0.000936607,-7.93E-05,-0.000829053,-0.000546719,0.003699953,0.000643626,0.001588255,520
521,-0.002354828,0.000450735,-0.012519348,0.038899636,2.79E-16,-0.003264896,-0.002749574,0.014627222,-0.004222757,0.013654487,-0.000959524,-0.000255584,-0.004779046,0.007339528,-0.037088775,0.008459546,-0.007718365,-0.022669417,0.027114525,-0.028808496,521
